Name,Addr,ediya,distEdiya,subway,distSubway
스타벅스 잠실대교남단R점,송파구,이디야커피 잠실나루역점,0.342617874315968,잠실역 8호선,0.480636507871839
스타벅스 가락본동점,송파구,이디야커피 가락중앙점,0.422947978092211,가락시장역 8호선,0.223466625099843
스타벅스 문정로데오점,송파구,이디야 송파문정점,0.142665514807488,문정역 8호선,0.614541541388617
스타벅스 송파사거리점,송파구,이디야커피 석촌사거리점,0.227159656114836,송파역 8호선,0.327819282796502
스타벅스 갤러리아팰리스점,송파구,이디야커피 송파잠실점,0.584475094906112,잠실새내역 2호선,0.869311040332072
스타벅스 가락시장역점,송파구,이디야 송파문정점,0.384795429205554,가락시장역 8호선,0.330603433400457
스타벅스 올림픽평화의문점,송파구,이디야커피 방이초교점,0.449416400713798,한성백제역 9호선,0.380773882207513
스타벅스 방이역점,송파구,이디야커피 방이역점,0.203656864919357,방이역 5호선,0.0894229547039437
스타벅스 송파헬리오시티점,송파구,이디야커피 석촌사거리점,0.623350849581236,송파역 8호선,0.407762449920955
스타벅스 송파아이파크,송파구,이디야커피 송파하비오점,0.233554184985619,장지역 8호선,0.480649261838274
스타벅스 잠실푸르지오월드점,송파구,이디야커피 잠실나루역점,0.408795038612526,잠실역 8호선,0.291802575271654
스타벅스 올림픽아파트점,송파구,이디야커피 방이역점,0.0750395305309323,방이역 5호선,0.102025934337396
스타벅스 몽촌토성역점,송파구,이디야커피 방이초교점,0.295030789427194,송파나루역 9호선,0.400690957478359
스타벅스 가든파이브,송파구,이디야커피 송파하비오점,0.510438172266058,장지역 8호선,0.633982528879453
스타벅스 올림픽훼미리점,송파구,이디야커피 문정테라타워점,0.661886228232717,가락시장역 8호선,0.259413988931721
스타벅스 신월ICDT점,양천구,이디야커피 신월사거리점,0.746740161840265,까치산역 5호선,1.30607525019243
스타벅스 신정DT점,양천구,이디야커피 신정네거리역점,0.387207880576078,신정네거리역 2호선,0.461600621698774
스타벅스 오목교역점,양천구,이디야커피 목동역점,0.176737272050341,목동역 5호선,0.320104453719679
스타벅스 목동8단지점,양천구,이디야커피 오목교대학학원점,0.624948618055471,오목교역 5호선,0.663997112624635
스타벅스 목동역점,양천구,이디야커피 목동역점,0.105068595442917,목동역 5호선,0.15993102511037
스타벅스 등촌역점,양천구,이디야커피 목3동점,0.233906662007258,등촌역 9호선,0.382731766393733
스타벅스 목동오목로점,양천구,이디야커피 오목교대학학원점,0.418771995819727,목동역 5호선,0.26560388788925
스타벅스 목동점,양천구,이디야커피 CBS본사점,0.957237249773043,신목동역 9호선,0.998706035507064
스타벅스 목동10단지점,양천구,이디야커피 양천구청점,0.238902301480893,신정네거리역 2호선,0.619362566993423
스타벅스 목동7단지점,양천구,이디야커피 CBS본사점,0.383993370647213,오목교역 5호선,0.499351193994177
스타벅스 목동파라곤점,양천구,이디야커피 CBS본사점,0.123343314260865,오목교역 5호선,0.528741136742981
스타벅스 목동트라팰리스점,양천구,이디야커피 오목교대학학원점,0.254075496393254,오목교역 5호선,0.376962423612612
스타벅스 목동행복한점,양천구,이디야커피 CBS본사점,0.140175780901114,오목교역 5호선,0.528651100602133
스타벅스 목동5단지점,양천구,이디야커피 CBS본사점,1.1362649018376,신목동역 9호선,0.884569424075708
스타벅스 영등포신길점,영등포구,이디야커피 신길썬프라자점,0.382563939315745,신풍역 7호선,0.479216320229927
스타벅스 영등포본동점,영등포구,이디야커피 영등포중앙점,0.438763486587942,영등포역 1호선,0.437782943711312
스타벅스 여의도역R점,영등포구,이디야커피 KBS별관점,0.0963420202277972,여의도역 5호선,0.372263950563072
스타벅스 영등포역점,영등포구,이디야커피 영등포본동점,0.445384671725758,영등포역 1호선,0.272794475686065
스타벅스 여의도점,영등포구,이디야커피 여의도역점,0.338169953131545,여의도역 9호선,0.192926216390744
스타벅스 여의도IFC점,영등포구,이디야커피 한국수출입은행점,0.439443474872854,여의도역 9호선,0.314415223909419
스타벅스 문래역점,영등포구,이디야커피 문래역점,0.468976933536939,문래역 2호선,0.160880738872781
스타벅스 당산점,영등포구,이디야커피 당산역점,0.283848203150053,당산역 9호선,0.234870970369859
스타벅스 문래동점,영등포구,이디야커피 문래역점,0.198265014077105,문래역 2호선,0.486737455831636
스타벅스 여의도공원R점,영등포구,이디야커피 한국수출입은행점,0.148426675977755,국회의사당역 9호선,0.597023050801515
스타벅스 영등포구청역점,영등포구,이디야커피 당산중앙점,0.201881466677633,영등포구청역 2호선,0.223535928575432
스타벅스 선유동이레빌딩점,영등포구,이디야커피 당산역점,0.467485210624403,당산역 9호선,0.446411448849176
스타벅스 동여의도점,영등포구,이디야커피 KBS별관점,0.263648690927846,샛강역 9호선,0.35246405944909
스타벅스 여의도KBS R점,영등포구,이디야커피 국회의사당역점,0.0423100053311689,국회의사당역 9호선,0.0935858623183837
스타벅스 영등포KT점,영등포구,이디야커피 당산중앙점,0.669106919175784,영등포시장역 5호선,0.456180554379512
스타벅스 여의도호성점,영등포구,이디야커피 KBS별관점,0.0919472355038064,샛강역 9호선,0.380585236579299
스타벅스 국회의사당역,영등포구,이디야커피 국회의사당역점,0.139229482735754,국회의사당역 9호선,0.152961401809848
스타벅스 당산대로점,영등포구,이디야커피 영등포구청점,0.88571389555903,선유도역 9호선,0.0844254318942222
스타벅스 선유도역점,영등포구,이디야커피 당산역점,0.805847743428695,선유도역 9호선,0.138712239853937
스타벅스 당산역사거리점,영등포구,이디야커피 당산역점,0.125150644007485,당산역 9호선,0.0930772641801339
스타벅스 여의도화재보험점,영등포구,이디야커피 여의도역점,0.177406145871312,여의도역 5호선,0.142874675456997
스타벅스 샛강역점,영등포구,이디야커피 해군회관점,0.277209330212936,보라매역 7호선,0.428591586265808
스타벅스 하이테크시티점,영등포구,이디야커피 영등포본동점,0.641925533037244,문래역 2호선,0.521897457228816
스타벅스 국회대로점,영등포구,이디야커피 한국수출입은행점,0.386392514720185,국회의사당역 9호선,0.333360609362523
스타벅스 영등포시장교차로점,영등포구,이디야커피 영등포중앙점,0.124645938630117,영등포시장역 5호선,0.256088710648952
스타벅스 여의도의사당점,영등포구,이디야커피 합정LIG점,0.115448809525134,합정역 6호선,0.394264315582131
스타벅스 여의도ABL타워점,영등포구,이디야커피 KBS별관점,0.146737301398838,샛강역 9호선,0.302230448762714
스타벅스 여의도파크원R,영등포구,이디야커피 여의도역점,0.329592571068853,여의도역 9호선,0.116002439041786
스타벅스 여의도IFC몰(L1)R점,영등포구,이디야커피 한국수출입은행점,0.439443474872854,여의도역 9호선,0.314415223909419
스타벅스 서울양평역점,영등포구,이디야커피 양평동2가점,0.197970832623832,양평역 5호선,0.203404459005586
스타벅스 여의도한양증권점,영등포구,이디야커피 KBS별관점,0.306758966411462,여의도역 5호선,0.41485243529053
스타벅스 여의도일신점,영등포구,이디야커피 국회의사당역점,0.240520200392672,국회의사당역 9호선,0.159828457866058
스타벅스 한강진역R점,용산구,이디야커피 iBK고객센터점,0.572010977165083,한강진역 6호선,0.414871316777281
스타벅스 용산역써밋R점,용산구,이디야커피 용산중앙점,0.203613638112163,용산역 1호선,0.212428040799239
스타벅스 신용산역점,용산구,이디야커피 삼각지점,0.408620486707989,신용산역 4호선,0.117046586240688
스타벅스 동빙고점,용산구,이디야커피 순천향병원점,1.32878335527535,이태원역 6호선,0.668453185683373
스타벅스 서울역동자동점,용산구,이디야커피 삼각지역점,0.143932201180345,삼각지역 4호선,0.22961892584177
스타벅스 용산아이파크몰점,용산구,이디야커피 용산중앙점,0.494718555920526,용산역 1호선,0.117783265873916
스타벅스 한남동R,용산구,이디야커피 iBK고객센터점,0.343807219090572,한남역 경의중앙선,0.530475861882087
스타벅스 이태원역점,용산구,이디야커피 순천향병원점,0.991788177699442,이태원역 6호선,0.0289165718366059
스타벅스 동부이촌동,용산구,이디야커피 동부이촌동점,0.521374691201957,이촌역 4호선,0.437249360730717
스타벅스 순천향입구점,용산구,이디야커피 순천향병원점,0.0449835029709256,한남역 경의중앙선,0.582739566762991
스타벅스 숙대입구역점,용산구,이디야커피 숙대입구역점,0.0201479659520587,숙대입구역 4호선,0.147576088673859
스타벅스 서울역사점,용산구,이디야커피 용산청파점,0.103020489583977,서울역 공항철도,0
스타벅스 서울타워점,용산구,이디야커피 용산후암점,0.949520272615442,명동역 4호선,1.10277897968213
스타벅스 이촌점,용산구,이디야커피 동부이촌동점,0.290561903177954,이촌역 경의중앙선,0.447433934091958
스타벅스 효창공원앞역점,용산구,이디야커피 용산효창점,0.154787327238645,효창공원앞역 6호선,0.254680208272816
스타벅스 숙대점,용산구,이디야커피 숙대입구역점,0.423819949935984,숙대입구역 4호선,0.433830264528229
스타벅스 남영동,용산구,이디야커피 숙대입구역점,0.134736923410327,남영역 1호선,0.167588397226924
스타벅스 서울역서부점,용산구,이디야커피 만리동고개점,0.436161955949078,서울역 서부역,0.100439920583939
스타벅스 용산리첸시아점,용산구,이디야커피 원효로점,0.303178949519977,남영역 1호선,0.502333058642825
스타벅스 용산해링턴스퀘어점,용산구,이디야커피 순천향병원점,0.980001426032393,이태원역 6호선,0.925362974756226
스타벅스 용산파크타워점,용산구,이디야커피 순천향병원점,1.5881732543964,서빙고역 경의중앙선,0.470254934529268
스타벅스 은평구청입구점,은평구,이디야커피 은평구청점,0.244369559871915,역촌역 6호선,0.540895049366648
스타벅스 불광역점,은평구,이디야커피 불광중앙점,0.343872902965673,불광역 3호선,0.0951765006554239
스타벅스 구파발역점,은평구,이디야커피 구파발역점,0.229709093163341,구파발역 3호선,0.356954469135922
스타벅스 연신내역사거리점,은평구,이디야커피 연신내중앙점,0.187620612218077,연신내역 3호선,0.110654635653191
스타벅스 구산역점,은평구,이디야커피 구산역점,0.0266492729305118,구산역 6호선,0.0878323049264743
스타벅스 연신내점,은평구,이디야커피 연신내역점,0.148804526052492,연신내역 3호선,0.167466255489834
스타벅스 구파발사거리점,은평구,이디야커피 구파발역점,0.377418324941437,구파발역 3호선,0.219586339373614
스타벅스 은평이마트점,은평구,이디야커피 역촌진흥로점,0.165645265626537,응암역 6호선,0.530999272762279
스타벅스 더종로R점,종로구,이디야커피 종로타워점,0.00855819655729263,종각역 1호선,0.0668104781357269
스타벅스 광화문R점,종로구,이디야커피 광화문점,0.0722524111172074,광화문역 5호선,0.0943045373056325
스타벅스 경복궁역점,종로구,이디야커피 경복궁역점,0.326173867926371,경복궁역 3호선,0.152224176953644
스타벅스 종각점,종로구,이디야커피 종로타워점,0.129775834305587,종각역 1호선,0.118230880729382
스타벅스 안국점,종로구,이디야커피 광화문트윈트리타워점,0.344368230468924,안국역 3호선,0.14389607450589
스타벅스 광화문D타워점,종로구,이디야커피 종로르메이에르점,0.0863549999353374,광화문역 5호선,0.20416396359397
스타벅스 인사점,종로구,이디야커피 낙원동점,0.311644275558917,안국역 3호선,0.329829816956143
스타벅스 마로니에공원점,종로구,이디야커피 대학로점,0.0971498558175553,혜화역 4호선,0.054978315663016
스타벅스 혜화역점,종로구,이디야커피 대학로점,0.0982948331247312,혜화역 4호선,0.0681807258388824
스타벅스 종로관수점,종로구,이디야커피 종로삼일대로점,0.0705147813763064,종로3가역 1호선,0.304736689358754
스타벅스 삼청동점,종로구,이디야커피 광화문트윈트리타워점,0.901570702559744,안국역 3호선,0.462619647046787
스타벅스 동묘앞역점,종로구,이디야커피 동묘역점,0.0740473065112367,동묘앞역 1호선,0.0821544987675313
스타벅스 종로3가점,종로구,이디야커피 탑골공원점,0.101132663181089,종로3가역 1호선,0.15993576425669
스타벅스 종로평창점,종로구,이디야커피 홍은사거리점,2.69381080203514,녹번역 3호선,2.81519226591682
스타벅스 북촌로점,종로구,이디야커피 광화문트윈트리타워점,0.429717033734257,안국역 3호선,0.280402256179036
스타벅스 주얼리시티점,종로구,이디야커피 종로4가점,0.239120816484596,종로5가역 1호선,0.291767086323854
스타벅스 정부서울청사R점,종로구,이디야커피 광화문점,0.375517803756956,경복궁역 3호선,0.163087680437901
스타벅스 대학로점,종로구,이디야커피 종로4가점,0.466597459957218,혜화역 4호선,0.600063750173927
스타벅스 독립문역점,종로구,이디야커피 서대문점,0.427644082612257,서대문역 5호선,0.539885929331127
스타벅스 성대입구점,종로구,이디야커피 혜화역점,0.212930394585245,혜화역 4호선,0.337131128559875
스타벅스 종로관철점,종로구,이디야커피 종각점,0.0662033568505921,종각역 1호선,0.273474878298746
스타벅스 적선점,종로구,이디야커피 광화문점,0.430459180332992,경복궁역 3호선,0.113068885307995
스타벅스 경복궁사거리점,종로구,이디야커피 종로르메이에르점,0.470066858083649,안국역 3호선,0.474462744922936
스타벅스 동숭로아트점,종로구,이디야커피 대학로점,0.117167550273685,혜화역 4호선,0.206468353523003
스타벅스 경희궁로점,종로구,이디야커피 광화문점,0.29607586929238,광화문역 5호선,0.393677218176332
스타벅스 이마빌딩점,종로구,이디야커피 종로르메이에르점,0.332645418105624,광화문역 5호선,0.317006335844854
스타벅스 스페이스본점,종로구,이디야커피 경복궁역점,0.545753553390035,경복궁역 3호선,0.403777106383438
스타벅스 종로수송점,종로구,이디야커피 종로르메이에르점,0.102098608385246,종각역 1호선,0.275500755859899
스타벅스 새문안로점,종로구,이디야커피 세종로점,0.0849217642303859,광화문역 5호선,0.272800687109741
스타벅스 동숭길입구점,종로구,이디야커피 혜화역점,0.142277601578593,혜화역 4호선,0.258025995496
스타벅스 광화문우체국점,종로구,이디야커피 종로르메이에르점,0.203760120853483,광화문역 5호선,0.233639966255357
스타벅스 종로구청,종로구,이디야커피 종로르메이에르점,0.237633505641851,종각역 1호선,0.353761993391471
스타벅스 환구단점,중구,이디야커피 북창동점,0.23663139671637,을지로입구역 2호선,0.255380131758709
스타벅스 동대문공원점,중구,이디야커피 광희동점,0.086397188972478,동대문역사문화공원역 4호선,0.0728210445739322
스타벅스 별다방점,중구,이디야커피 명동역점,0.0745190034478277,명동역 4호선,0.224441575873424
스타벅스 약수역점,중구,이디야커피 약수역점,0.115041077148977,약수역 3호선,0.1163884515696
스타벅스 신당역사거리점,중구,이디야커피 충무아트홀점,0.237260579420773,신당역 2호선,0.0583777415877929
스타벅스 국립중앙의료원점,중구,이디야커피 동대문점,0.184942494059708,동대문역사문화공원역 5호선,0.21693506583002
스타벅스 대우재단빌딩점,중구,이디야커피 명동역점,0.257658003553942,명동역 4호선,0.221066809388557
스타벅스 을지로4가역점,중구,이디야커피 오장동점,0.354039437648238,을지로4가역 2호선,0.0269950359102467
스타벅스 신당역,중구,이디야커피 충무아트홀점,0.0284575076522981,신당역 2호선,0.206147837022674
스타벅스 동대입구역점,중구,이디야커피 광희동점,0.556249090748167,동대입구역 3호선,0.0865476526758046
스타벅스 명동중앙로점,중구,이디야커피 을지로3가점,0.378887904179051,명동역 4호선,0.321946963218144
스타벅스 충무로역점,중구,이디야커피 충무로점,0.137804894633452,충무로역 3호선,0.0499475526661399
스타벅스 동대문두타점,중구,이디야커피 동대문점,0.168092770591422,동대문역 4호선,0.173968603783087
스타벅스 명동길점,중구,이디야커피 명동역점,0.269460548411623,명동역 4호선,0.142225483795188
스타벅스 한국프레스센터점,중구,이디야커피 시청점,0.081986383141346,시청역 1호선,0.208860676201191
스타벅스 을지로내외빌딩R점,중구,이디야커피 다동점,0.229872757596412,을지로입구역 2호선,0.151254117289698
스타벅스 명동입구점,중구,이디야커피 명동역점,0.275789904494142,을지로입구역 2호선,0.319443168956648
스타벅스 동국대점,중구,이디야커피 충무필동점,0.254623579634045,충무로역 3호선,0.415435559232107
스타벅스 대한상공회의소R점,중구,이디야커피 YTN점,0.297346478329186,시청역 2호선,0.353090797367097
스타벅스 중구저동점,중구,이디야커피 을지로3가점,0.126702788089965,을지로3가역 2호선,0.204959517793825
스타벅스 무교동점,중구,이디야커피 경복궁역점,0.404771358128348,경복궁역 3호선,0.167903735174895
스타벅스 을지로2가점,중구,이디야커피 을지로3가점,0.205498145914423,을지로3가역 2호선,0.21161122692624
스타벅스 시청플러스점,중구,이디야커피 시청점,0.143218216790635,을지로입구역 2호선,0.184603430892668
스타벅스 명동역점,중구,이디야커피 명동역점,0.00985274420698219,명동역 4호선,0.19943720762546
스타벅스 황학캐슬점,중구,이디야커피 황학롯데캐슬점,0.136945784199659,신설동역 1호선,0.552863136086633
스타벅스 소공로북창점,중구,이디야커피 북창동점,0.12085530947146,시청역 1호선,0.287577669059197
스타벅스 문화일보점,중구,이디야커피 정동점,0.115763896300917,서대문역 5호선,0.176070218984036
스타벅스 숭례문북창점,중구,이디야커피 한국은행점,0.18574113042293,시청역 2호선,0.244404734795039
스타벅스 서소문로점,중구,이디야커피 중림점,0.112482975774154,충정로역 2호선,0.524202131791931
스타벅스 연세세브란스점,중구,이디야커피 YTN점,0.156902956699271,서울역 1호선,0.0941051512959633
스타벅스 회현역점,중구,이디야커피 회현SK리더스점,0.017717158924308,회현역 4호선,0.301567108620735
스타벅스 을지로한국빌딩점,중구,이디야커피 다동점,0.285680973444934,을지로입구역 2호선,0.124711657296454
스타벅스 소공로점,중구,이디야커피 북창동점,0.283415756670093,을지로입구역 2호선,0.282610165718478
스타벅스 숭례문점,중구,이디야커피 YTN점,0.0790571251426436,서울역 1호선,0.200532028050176
스타벅스 태평로점,중구,이디야커피 충무아트홀점,0.114510545900038,신당역 6호선,0.272125649301644
스타벅스 을지로삼화타워점,중구,이디야커피 다동점,0.29806007108612,을지로입구역 2호선,0.269865405738322
스타벅스 대한극장점,중구,이디야커피 충무필동점,0.0895204463602649,충무로역 3호선,0.0832133909139568
스타벅스 명동남산점,중구,이디야커피 명동역점,0.286263643793243,명동역 4호선,0.0971037554913783
스타벅스 상봉역점,중랑구,이디야커피 상봉중앙점,0.106431705062676,상봉역 7호선,0.0449797101326206
스타벅스 상봉점,중랑구,이디야커피 망우중앙점,0.19269511007116,망우역 경의중앙선,0.219897606646291
스타벅스 사가정역점,중랑구,이디야커피 면목본동점,0.190931657426343,사가정역 7호선,0.335053323564292
스타벅스 중랑구청점,중랑구,이디야커피 금란망우점,0.259583819752742,양원역 경의중앙선,1.05761960654291
스타벅스 중랑역점,중랑구,이디야커피 중랑역점,0.0230160026075496,중랑역 경의중앙선,0.214099260623531
스타벅스 중화역점,중랑구,이디야커피 중화역점,0.164911678453133,중화역 7호선,0.102349961022589
스타벅스 묵동점,중랑구,이디야커피 묵동자이점,0.186177077549691,태릉입구역 7호선,0.439225404636936
