,X,Y
0,126.802626476664,37.5637581425
1,126.802635750161,37.5636752664633
2,126.800728729865,37.5657407472242
3,126.802959565705,37.571370299656
4,126.81027662560892,37.560664051991864
5,126.810317388908,37.5606569095237
6,126.810326105318,37.5607902708694
7,126.815275654237,37.5731129137479
8,126.82613879590866,37.55927211017624
9,126.823283529658,37.5586912336904
10,126.826770686382,37.5679189901699
11,126.82942153813794,37.566973201552315
12,126.82542331401592,37.568084590464295
0,126.832581225236,37.5227116796706
1,126.834581279779,37.5370440110294
2,126.835677062576,37.5471114986496
3,126.83579413712916,37.559718321373424
4,126.83524058088312,37.5598185518552
5,126.82613879590866,37.55927211017624
6,126.83582596009867,37.55970944576711
7,126.835099394429,37.5596877103269
8,126.835898454157,37.5596825166674
9,126.826770686382,37.5679189901699
10,126.82942153813794,37.566973201552315
11,126.844867858607,37.4958064620788
12,126.845690775733,37.4959661168675
13,126.845785061523,37.4963086222128
14,126.844872396832,37.4957992599908
15,126.84596749102872,37.497232391126765
16,126.840129840327,37.5116398068978
17,126.840919120824,37.5106713927385
18,126.840602002087,37.5300136784341
19,126.844692467228,37.5302497846189
20,126.84060089720867,37.52840629160393
21,126.841248917461,37.530115461867
22,126.840739845791,37.5290344766344
23,126.8387619190063,37.52972556336013
24,126.839771860951,37.5288304421544
25,126.84063852716007,37.529862359618484
26,126.841528806342,37.5411332630835
27,126.84348489096149,37.54723382971482
28,126.846016887643,37.5463974284513
29,126.836346849134,37.5595894354484
30,126.839462780795,37.5611254064705
31,126.83729286367583,37.56018630129635
32,126.839458284467,37.5611109844229
33,126.839866726473,37.5627648662821
34,126.836044714083,37.5595646893802
35,126.837291765183,37.5601709828509
36,126.846031559183,37.4974225868447
37,126.846085862329,37.4974118455387
38,126.852071790241,37.4989764304314
39,126.847315139173,37.5290422594383
40,126.846645575989,37.5289512918211
41,126.847098041424,37.5289843145128
42,126.846748994664,37.5292757863655
43,126.846623303617,37.5287782707311
44,126.84748756185715,37.52881633100799
45,126.854500120607,37.525025656355
46,126.846054292495,37.5304065397537
47,126.846748987291,37.5292793903592
48,126.846445531187,37.5294051363067
49,126.850506886828,37.5532832166842
50,126.846083760617,37.546894866614
51,126.851362664512,37.5531761774111
52,126.852545848165,37.5546156523075
53,126.847919273992,37.5457547791553
54,126.846192314125,37.5463832411122
55,126.846395475869,37.5471907998889
56,126.85009555188,37.5529817621162
57,126.851495850588,37.5533547424404
58,126.848300775038,37.5495863134374
59,126.852455452892,37.5545434596237
60,126.846852585179,37.5472202255676
61,126.862899231017,37.5321482075266
62,126.862894728594,37.5321355882921
63,126.863539186793,37.5509960479657
64,126.861539099936,37.545724682968
65,126.863584374493,37.5510393480678
66,126.859934125743,37.556815872378
67,126.867595137039,37.5330455562027
68,126.875901002936,37.5485661808494
69,126.867878866131,37.5569115255206
70,126.867688935588,37.5567959852443
71,126.867688935588,37.5567959852443
72,126.867688935588,37.5567959852443
73,126.86777160117,37.5567690479465
74,126.867688935588,37.5567959852443
75,126.883356292474,37.501988385153
76,126.88270893874096,37.49867024162039
77,126.883351751959,37.5019991927335
78,126.88535931226089,37.5063277841408
79,126.880763537681,37.513788954349
80,126.885358167493,37.5063367930767
81,126.88538544899,37.5062467190811
82,126.885467249038,37.5060053291567
83,126.885449109231,37.5060341437188
84,126.885353627001,37.5063476007262
85,126.882580331463,37.5237414488898
86,126.88393368983185,37.52634478976007
87,126.87864876808253,37.54915919048632
88,126.878151774356,37.5478945782355
89,126.87863176578587,37.54917629197519
90,126.878665735319,37.5491637129129
91,126.87817451960032,37.54782522483702
92,126.891154543161,37.5024102903274
93,126.891095588203,37.5025111485877
94,126.89111314926,37.5028787749336
95,126.892370397838,37.4999750854163
96,126.890823313578,37.4968814133708
97,126.893371808,37.514683992595
98,126.889313316077,37.5085858686884
99,126.890229441901,37.5070442038838
100,126.890501345237,37.5067273026094
101,126.890701273767,37.5216408981788
102,126.890373810635,37.5227830656041
103,126.892991111647,37.5214700025444
104,126.893369463406,37.5385857621445
105,126.8930480210647,37.53865755144397
106,126.89336956604737,37.538513682251214
107,126.8930525212392,37.53867557551566
108,126.902633705211,37.5074803537746
109,126.902642729867,37.5074983813058
110,126.904313298074,37.5171909444178
111,126.901808706301,37.519080995154
112,126.903698074926,37.5206142554423
113,126.903517044896,37.520642939784
114,126.90470444646886,37.51915184322373
115,126.904598179126,37.5173245233304
116,126.904263513485,37.5172017161137
117,126.89872670675135,37.53462878026919
118,126.90099137175442,37.53410181333119
119,126.898774220182,37.5346333260075
120,126.898751543115,37.5346693465859
121,126.898961735824,37.5365327952619
122,126.89606456668915,37.53701141501798
123,126.89698380484,37.536650018434
124,126.90291756725104,37.55375960822762
125,126.903622531445,37.5547080351253
126,126.902913073152,37.5537343766005
127,126.915933921634,37.5038432996876
128,126.915902020484,37.5040523102032
129,126.911882647019,37.5174815509817
130,126.90928157127733,37.51699304011284
131,126.91201256523036,37.517622204327914
132,126.909004957728,37.5174973891216
133,126.9075566532773,37.51783774464644
134,126.913439008943,37.517580010177
135,126.9101043895573,37.51848663139418
136,126.910370625982,37.5181435515697
137,126.911199854277,37.5171206383392
138,126.910117481975,37.5179451385244
139,126.90639283654285,37.51862160166609
140,126.90860157728564,37.518061105613064
141,126.908284376269,37.5184482910344
142,126.908680673806,37.5199875110321
143,126.90854445371735,37.51852417695276
144,126.911471318265,37.5171316541572
145,126.90638797642087,37.518890096691514
146,126.908122375515,37.5177237586695
147,126.907197990382,37.5188186556714
148,126.907171145688,37.5185735617715
149,126.908157477275,37.5186175809899
150,126.9078448961918,37.51800375445991
151,126.908347920321,37.5182861598169
152,126.907136019984,37.5177085712385
153,126.908786814545,37.5182864995706
154,126.912049890363,37.5176249351365
155,126.909281584366,37.5169822280841
156,126.908535415321,37.518515159924
157,126.90794129659254,37.517799301934566
158,126.910334070657,37.5184426568337
159,126.909166233752,37.5262912974877
160,126.910510225147,37.5490011295794
161,126.910736706817,37.5488715572442
162,126.910161932529,37.548791833483
163,126.911122253617,37.5482051092411
164,126.914651242197,37.5496763400989
165,126.91075028641,37.5488715675091
166,126.913317508324,37.5639201338019
167,126.91169802036,37.555114393467
168,126.91531667013795,37.56965912499782
169,126.921605367677,37.5138519541717
170,126.923636132491,37.5100978995035
171,126.92363157709032,37.510128530707014
172,126.923201769623,37.5101372620882
173,126.92376721121812,37.51021871875596
174,126.923671159183,37.510133061313
175,126.916907435983,37.5111997910774
176,126.91855911781809,37.52130749658364
177,126.918524982435,37.5214903765721
178,126.918661296049,37.5209678889936
179,126.921932128098,37.5302612287538
180,126.91726059106,37.527353219561
181,126.92067301553622,37.53018290361662
182,126.92052233557371,37.53038102258884
183,126.91967015103909,37.52958215885772
184,126.919667844184,37.5275134577772
185,126.921575307659,37.5296050633776
186,126.917297536944,37.5266792961296
187,126.921959269278,37.5302720587073
188,126.91914747182463,37.52538854032405
189,126.92198284936505,37.53044326452721
190,126.921950180908,37.5303080927523
191,126.921968301322,37.5302900847009
192,126.925940016173,37.5250398022316
193,126.922167337483,37.5292801935236
194,126.921960396875,37.5302756634575
195,126.920524592545,37.5303864301152
196,126.92170389356893,37.529975460250334
197,126.921963775913,37.5302900817107
198,126.92195473917585,37.53027656072007
199,126.924878742857,37.5251778862954
200,126.921742934533,37.5294249742927
201,126.917256008106,37.5274054744485
202,126.921250159395,37.528959729994
203,126.92129460312817,37.55448777912303
204,126.920531425387,37.5537980047586
205,126.919748805482,37.5533109366702
206,126.917563905032,37.5519074788213
207,126.918183623823,37.5523115569246
208,126.916878493774,37.5535972701997
209,126.921598666209,37.5548402714543
210,126.921344497204,37.5543941086227
211,126.917631766103,37.5519435660974
212,126.91975785522,37.5533145468116
213,126.921050242832,37.5479643899653
214,126.91770310847,37.5519012689399
215,126.92196806365828,37.55440353234486
216,126.921250523959,37.5544327888804
217,126.922055870223,37.5461585556384
218,126.921290108475,37.5544571422094
219,126.921205357724,37.5543354510087
220,126.921284502009,37.554407583605
221,126.92192860019942,37.55426295063244
222,126.92124373744879,37.55442918036363
223,126.923337026545,37.5548089770293
224,126.918766971596,37.5570367907327
225,126.921561552027,37.5556979963801
226,126.92246520784863,37.555186826703
227,126.92037111117,37.5555602479343
228,126.923554203377,37.5637830464493
229,126.923795554613,37.5579663683741
230,126.92437071632,37.5577468949076
231,126.918753163565,37.557245812571
232,126.921629399592,37.5557521012766
233,126.924154436142,37.5567412433353
234,126.919732008586,37.5647499814854
235,126.92129220306,37.5578457945147
236,126.916797382779,37.5573345502698
237,126.921570643689,37.5556619625239
238,126.92249120867827,37.55521477469563
239,126.92548206047893,37.56007217359277
240,126.921443840101,37.5557087300909
241,126.91848048605111,37.55717534684403
242,126.922665716377,37.5593810999401
243,126.921670142129,37.5557521283125
244,126.918640109073,37.5571340110759
245,126.925363843354,37.565121282485
246,126.93358814537227,37.50125243998968
247,126.93352483334,37.5012307802409
248,126.933551988051,37.5012163794258
249,126.92706382679941,37.514112236908105
250,126.930390291324,37.5203374740417
251,126.927577128178,37.5190239223083
252,126.926742841266,37.52542773382
253,126.9290916051326,37.52518769877941
254,126.92911422723152,37.52519131636754
255,126.929114227232,37.5251913163675
256,126.926747228948,37.5255682928589
257,126.929114227232,37.5251913163675
258,126.92996874006433,37.545212058748625
259,126.93554611464394,37.55474779714668
260,126.935388756318,37.5534935223452
261,126.935850268856,37.5537532613461
262,126.93507628739773,37.55363030260966
263,126.93599794402829,37.55310642505946
264,126.93579165816234,37.55347572217251
265,126.9356107066,37.553335067975
266,126.935655488166,37.5539009189915
267,126.92673403106848,37.557560076670406
268,126.935768771803,37.5590438734966
269,126.926677093789,37.5613811689171
270,126.940473265193,37.5096606862364
271,126.939768451417,37.5112857408759
272,126.939770858913,37.5195497474737
273,126.94021634384629,37.51980585865069
274,126.940318093936,37.5198779903463
275,126.939558930551,37.5186378241018
276,126.939861322341,37.5195894377017
277,126.936243995526,37.5538796142862
278,126.93628564984526,37.552807449361936
279,126.936321401759,37.55335077036
280,126.936149220986,37.5535407879132
281,126.936013188481,37.5538074096131
282,126.936384970784,37.5531228521728
283,126.936715859258,37.5526112631756
284,126.94257524584877,37.5562218529393
285,126.94263556440305,37.55725983118457
286,126.937382888804,37.5561146977415
287,126.938319645263,37.5565116296625
288,126.94337259817839,37.556919609999426
289,126.937672290829,37.5565040817317
290,126.942122088033,37.556816289933
291,126.937369310904,37.5561110865503
292,126.93792079423,37.5570844549131
293,126.941334328122,37.5568915849224
294,126.938056918396,37.5567061075454
295,126.939519366245,37.5564293585435
296,126.942279652319,37.5579588315527
297,126.938206596841,37.55635840100107
298,126.937884766453,37.5568573846517
299,126.942483625954,37.5576273641343
300,126.93802502936,37.556947558087
301,126.937618087055,37.5563598935291
302,126.937694838787,37.5566086093234
303,126.938355956234,37.5563963209642
304,126.939786183234,37.5567718739048
305,126.938084172882,37.5565943981724
306,126.93790114635453,37.55621227917116
307,126.93966417330138,37.55649971042436
308,126.93770546706214,37.556077026482974
309,126.93940963704415,37.55636713346656
310,126.93801879778262,37.55627270781531
311,126.9397083819218,37.556412336263136
312,126.938391694444,37.5569765818918
313,126.93801183042683,37.556486240533324
314,126.942117446722,37.5569640512159
315,126.937704210813,37.5562265913885
316,126.93759101830894,37.556248155549945
317,126.940506021125,37.5567181789738
318,126.942493264478,37.5568669271483
319,126.942484127341,37.556975042374
320,126.94968259053644,37.542776792633845
321,126.948371439977,37.5406913134783
322,126.95134483219604,37.542766677233935
323,126.95042820650492,37.54459172069758
324,126.950075630423,37.5438815847338
325,126.952772817612,37.5445926816891
326,126.948371387791,37.5407669974388
327,126.948362392868,37.540684101524
328,126.948362392868,37.540684101524
329,126.948371449918,37.5406768974857
330,126.948353315929,37.5407201375468
331,126.948405389625,37.5406850213176
332,126.950373793242,37.5447394617123
333,126.95039197480249,37.54462414145371
334,126.95124351933572,37.54282790341216
335,126.948362392868,37.540684101524
336,126.948392135067,37.54185721616
337,126.950550223139,37.5448836955968
338,126.94836579174712,37.54067779601159
339,126.948375958563,37.5407021274514
340,126.95012942666469,37.54466007083188
341,126.948298219515,37.5418553730794
342,126.951334597957,37.5428441589732
343,126.948362385412,37.5406949135185
344,126.950313855843,37.5446853765557
345,126.95089863666774,37.54505322882973
346,126.95064293434632,37.54500176527556
347,126.962211427896,37.5240352405236
348,126.962333524108,37.5241938559458
349,126.96320765235726,37.53178957663411
350,126.96091758513,37.5321005873925
351,126.961763870598,37.532075636391
352,126.962786772507,37.5318056627849
353,126.962764139611,37.5318164676656
354,126.96440893742437,37.52752460345864
355,126.96294969600348,37.53179490199585
356,126.96247218586758,37.531933505408986
357,126.96276413782,37.5318200716698
358,126.963133716019,37.5348944029479
359,126.96250614344339,37.531901080151755
360,126.956043771757,37.5318033455357
361,126.96294967461,37.5318381500473
362,126.962488031476,37.5319208964264
363,126.962483498745,37.5319353110057
364,126.956567413799,37.5418767240192
365,126.961224641282,37.5508919388902
366,126.956552467448,37.5520327778649
367,126.9646316640898,37.563752042230355
368,126.964631662386,37.5637556462151
369,126.96434593237,37.5648079238914
370,126.971195111143,37.5319341531311
371,126.967009566421,37.5306752602642
372,126.970159228318,37.5307806142672
373,126.970683838289,37.5316529149369
374,126.972150984343,37.5414417395486
375,126.972336774942,37.5408435193466
376,126.97219662796161,37.54041100648808
377,126.971739007052,37.5417155455924
378,126.972454205647,37.5415138906494
379,126.973521383041,37.5442856093476
380,126.972065593119,37.5428544868339
381,126.973480529261,37.544617167923
382,126.972922596708,37.5510636875957
383,126.9715802720965,37.54554295305186
384,126.97410261476506,37.55196224752896
385,126.974155954774,37.5548022047148
386,126.972255387116,37.5528375980695
387,126.973206061684,37.5526936579412
388,126.97381761635111,37.55466788151224
389,126.969513856429,37.5486743097701
390,126.972271600327,37.5457305252305
391,126.97214884192145,37.547200926694835
392,126.972144316827,37.5471973216319
393,126.971588190447,37.5455501629504
394,126.97188584385984,37.56048878084385
395,126.97548669011121,37.555326869140345
396,126.96980700974122,37.562548846946584
397,126.973881722128,37.5623056486019
398,126.968488793719,37.5643369803049
399,126.974865882017,37.5571701795066
400,126.968232189307,37.5608951048594
401,126.96815265129,37.5563072060623
402,126.975491210546,37.5553466920269
403,126.967532058644,37.5572188464148
404,126.966226424631,37.5613090066375
405,126.972067049122,37.5601788809302
406,126.97217922322,37.5628855014629
407,126.969099177448,37.5581130562466
408,126.967785493802,37.5574027192882
409,126.969093517091,37.5581166587539
410,126.972033063315,37.5602635665921
411,126.974861370718,37.5571233266833
412,126.969729987332,37.5626902836773
413,126.97596409188525,37.562962016368786
414,126.97196280084256,37.56050501708698
415,126.972044322803,37.5604203427138
416,126.975491205825,37.5553611079881
417,126.975018317739,37.5616139291585
418,126.966804196914,37.5651870590594
419,126.975404685018,37.5706816338885
420,126.967922459538,37.5652702598306
421,126.975259796015,37.5706743956516
422,126.974267573234,37.5724833818173
423,126.975400187981,37.5705879294402
424,126.975372982907,37.5707032511665
425,126.975413740729,37.5706816357747
426,126.975354886916,37.570656395635
427,126.97007623657,37.5685864901221
428,126.975400038039,37.5706996528261
429,126.975377509578,37.5707068560919
430,126.975377509578,37.5707068560919
431,126.975394502677,37.5706654138514
432,126.97539903557,37.570650097876
433,126.975400151235,37.5706996528496
434,126.97543637764129,37.570688848449244
435,126.975363934315,37.5706816253916
436,126.97540015242,37.5706960488687
437,126.97604193665185,37.553146568410284
438,126.97948729970663,37.559682151965866
439,126.978464537203,37.5583529991481
440,126.980288961525,37.5583569218101
441,126.980909110327,37.5586129069075
442,126.980918263836,37.5582236776064
443,126.9796835344275,37.55808471802881
444,126.980760453242,37.5557423051645
445,126.97967785158,37.5581730147784
446,126.9806239200785,37.558540780677724
447,126.979736465729,37.5590523980675
448,126.97951098357065,37.55998849504433
449,126.978541493936,37.5583674291146
450,126.980940785519,37.5586705758421
451,126.97989038067011,37.55908305828344
452,126.97954160997703,37.559740726192615
453,126.977165733992,37.5567886237909
454,126.97858218635369,37.5585476359369
455,126.97946240881585,37.55965061274432
456,126.97882225231912,37.55809357665728
457,126.979451088865,37.5596578187506
458,126.97854600658,37.5584178857766
459,126.979786039011,37.5598867298014
460,126.978645592798,37.558453943717
461,126.97854600658,37.5584178857766
462,126.985436022064,37.5597127685162
463,126.981751359604,37.557776914675
464,126.98205038494258,37.5567831604322
465,126.98243522795137,37.55658409787493
466,126.981719782773,37.5573155991665
467,126.984965221588,37.5595757579598
468,126.98512850391697,37.558047687519085
469,126.985440546451,37.559727185026
470,126.985436021363,37.559716372504
471,126.985377131235,37.5599037725949
472,126.976938008129,37.5612503170701
473,126.97691073097519,37.56161791839677
474,126.976426385174,37.5613763555678
475,126.978001677468,37.5620758330026
476,126.97665590745156,37.562138644346945
477,126.977992622798,37.5620758313152
478,126.976883696297,37.5611998506313
479,126.9775740160669,37.56150271867081
480,126.97822360499944,37.561773139274074
481,126.9778160155889,37.562214551740375
482,126.977806963575,37.5622055400733
483,126.97648527509196,37.56126464371713
484,126.977486043868,37.5604719616122
485,126.977621557033,37.5614883117441
486,126.978780385233,37.5620543516072
487,126.978689758489,37.5623354462225
488,126.979369288435,37.5607858526039
489,126.979428159622,37.5607245950926
490,126.97811069981492,37.56469234685201
491,126.978377137967,37.5631426822577
492,126.978078349656,37.5630741514274
493,126.977222796998,37.5626631350721
494,126.977747742057,37.5634362901449
495,126.976298882304,37.5637081090864
496,126.978426469615,37.5647716926412
497,126.978078367608,37.563012883671
498,126.977870180077,37.5627677737871
499,126.978105052051,37.5646527019712
500,126.978065400577,37.5647752300957
501,126.978082409316,37.5646707176943
502,126.978159347221,37.5647716435277
503,126.977914892109,37.5646706864769
504,126.980056449689,37.5644692445028
505,126.980776499589,37.5637665868218
506,126.978671120976,37.5641878915245
507,126.978548876378,37.5641986813324
508,126.9800904144209,37.56443681437021
509,126.979944548662,37.563894389911
510,126.98004286172093,37.564489965120416
511,126.980097204679,37.5644404195001
512,126.98016963334433,37.56448187751539
513,126.980183215309,37.5644836817884
514,126.980183215309,37.5644836817884
515,126.980097205638,37.5644368155153
516,126.980092667611,37.5644764585853
517,126.98002376331445,37.5639529681024
518,126.980097204679,37.5644404195001
519,126.980183215309,37.5644836817884
520,126.98018321530917,37.564483681788396
521,126.980056449689,37.5644692445028
522,126.980142457459,37.564523318775
523,126.979359176015,37.564620492026
524,126.98012550907744,37.564411592387984
525,126.980101732157,37.5644404202633
526,126.97892899654076,37.564861883017926
527,126.980097204679,37.5644404195001
528,126.98006550753,37.5644584340775
529,126.98015832659081,37.564436825803085
530,126.981922286996,37.562335985428
531,126.982954999217,37.5602458265977
532,126.984211134416,37.5610496904418
533,126.98420995620218,37.56126953349429
534,126.984186092731,37.561720028656
535,126.984430656916,37.5612911867261
536,126.983701976339,37.5603144078375
537,126.983588657287,37.5609450899306
538,126.98472023736,37.562103923564
539,126.98452125188,37.5610533354932
540,126.984512197333,37.5610533343058
541,126.984521247407,37.5610749594153
542,126.98452125188,37.5610533354932
543,126.98539034480554,37.56178865956094
544,126.984322054118,37.5610424972486
545,126.98452125188,37.5610533354932
546,126.9836248714776,37.56096311489472
547,126.984244919729,37.5618533840274
548,126.984260373439,37.5610262710999
549,126.984195150403,37.561705613922
550,126.98529524208892,37.56193641120608
551,126.983062760059,37.5641886032246
552,126.981731553918,37.5647290024987
553,126.98106175278102,37.56366932531544
554,126.9819805296151,37.56488085862158
555,126.981079704825,37.564292817652
556,126.98179038022052,37.56485695304746
557,126.98560265367243,37.56425741599385
558,126.984960078632,37.5626391463274
559,126.98526076598937,37.56458173246226
560,126.98506827946,37.5649240868361
561,126.9842013656465,37.56443203007341
562,126.985014198436,37.5636807051139
563,126.984529538849,37.5647654421396
564,126.985387621855,37.5641402600568
565,126.985412520427,37.5641528770841
566,126.985965155301,37.5626356660969
567,126.985349125387,37.5642069290123
568,126.9856071853,37.5642357926354
569,126.983842506987,37.5646914684248
570,126.985598126205,37.5642574154417
571,126.98514190102713,37.56467452017502
572,126.985584532692,37.564315077545
573,126.985598126899,37.5642538114566
574,126.985163837409,37.5625022206325
575,126.985009434138,37.564862811638
576,126.985607186687,37.5642285846652
577,126.985607181833,37.5642538125608
578,126.985598127593,37.5642502074715
579,126.985656973606,37.5643078783975
580,126.985580003137,37.5643258889472
581,126.985602653672,37.5642574159939
582,126.985589057386,37.5643294940378
583,126.985598120655,37.5642862473222
584,126.98560378571263,37.564256515135604
585,126.98096285561193,37.565341558443954
586,126.980992840284,37.5653818378015
587,126.979386068845,37.5656079885064
588,126.97901890476,37.5671504289061
589,126.98098436963745,37.56530912605071
590,126.980961724646,37.5653379542771
591,126.98100246603234,37.56536318873118
592,126.980957193444,37.5653523694842
593,126.980957195279,37.5653451615156
594,126.98096624576,37.5653631828974
595,126.979404160188,37.5656764673652
596,126.98094814847315,37.56531272419569
597,126.979390583486,37.5656548410903
598,126.98095266223982,37.56536678469113
599,126.980785124957,37.5654388372316
600,126.979431338388,37.5656296203077
601,126.978910203752,37.5672837569209
602,126.980970774211,37.5653595796429
603,126.980893807055,37.5653559632278
604,126.98095719344373,37.565352369484216
605,126.980961719143,37.565359578183
606,126.978896625885,37.5672657345782
607,126.980993407302,37.565377603211
608,126.98094813011629,37.56538480388213
609,126.978923787718,37.5672801553634
610,126.98096172005997,37.565355974198724
611,126.98093908055519,37.5653631785147
612,126.979431338388,37.5656296203077
613,126.980970772377,37.5653667876115
614,126.980957193444,37.5653523694842
615,126.980943611762,37.5653487633083
616,126.980957193444,37.5653523694842
617,126.97666876369107,37.56809513241336
618,126.977959215612,37.567899864316
619,126.9781765109669,37.56801523213501
620,126.976252316329,37.5677769978917
621,126.97803615667,37.5680007901754
622,126.97819909797069,37.568191831463764
623,126.976609888104,37.5681446755263
624,126.976628019183,37.5680798074275
625,126.97837109319255,37.568390983141036
626,126.976623412643,37.5683320853041
627,126.976627980896,37.5682023428329
628,126.97673783576289,37.5680158584221
629,126.97792974310902,37.568044018123956
630,126.976637042499,37.5681825227216
631,126.97662342278,37.5682996494625
632,126.978162932092,37.5680008136928
633,126.976647247274,37.5681266630083
